12.8873502,77.6411769,4
13.0826802,80.2707184,13
12.9715987,77.5945627,4
10.9094334,78.3665347,4
12.8873451,77.6411295,4
12.8878856,77.641561,4
12.68,77.64,4
13.0499526,80.2824026,13
14.5203896,75.7223521,4
12.8878856,77.641561,4
13.0826802,80.2707184,13
17.385044,78.486671,18
